id,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
105451,4,1,5,3,1,5,1,1,3,4,5,5,5,1,0,0
64240,1,1,1,4,5,1,5,5,3,1,3,1,3,5,15,10
128677,1,1,1,4,1,4,1,3,4,3,4,1,3,1,64,71
57803,2,2,2,3,2,2,2,2,4,3,3,1,4,2,1,0
62940,2,2,2,2,4,5,4,4,4,4,4,4,4,5,0,0
88391,2,5,4,5,2,2,2,2,4,2,4,3,4,2,14,18
20621,2,2,2,4,5,2,5,5,4,5,4,1,3,5,30,20
58821,1,3,1,2,1,1,1,1,3,3,4,2,4,1,12,7
4560,3,1,1,1,3,3,4,3,3,3,3,1,3,3,0,0
50736,2,5,2,2,1,2,1,1,5,2,4,3,5,1,0,0
78258,2,2,2,2,5,5,4,4,4,4,4,4,4,5,7,8
50522,4,3,4,1,2,4,4,5,5,4,5,2,5,2,0,0
52484,3,2,3,3,3,3,3,3,1,2,2,3,3,3,0,0
43279,3,0,4,4,3,4,3,3,1,1,5,2,4,3,0,0
103883,2,5,2,1,1,2,1,1,5,2,4,4,5,1,1,0
52186,4,0,4,2,5,4,5,5,1,2,2,4,1,5,0,2
119042,2,2,2,4,3,2,3,3,3,5,3,3,4,3,19,0
56894,3,3,3,2,5,3,5,5,5,3,5,4,4,5,0,0
52283,4,5,4,1,4,4,4,4,4,4,3,4,3,4,0,0
24420,5,4,5,4,5,5,5,5,3,5,5,5,4,5,0,0
49837,3,0,4,4,2,4,2,2,3,2,5,2,1,2,0,5
31676,2,3,3,3,4,4,3,2,2,2,2,2,2,2,0,0
61219,2,1,4,1,2,2,2,2,2,2,4,1,4,2,0,0
70850,1,1,1,1,5,5,5,5,5,4,5,5,5,5,8,0
117174,3,4,3,4,3,3,3,2,4,5,2,3,3,3,176,161
126003,1,1,1,4,5,1,1,5,4,5,5,5,4,5,0,0
48818,4,4,4,4,5,4,4,4,4,4,4,4,4,1,0,0
84193,2,2,2,2,2,5,5,4,4,5,4,4,4,3,24,40
92739,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0
1531,3,2,2,2,3,2,5,3,5,2,4,4,4,3,0,0
46841,5,5,5,5,5,5,5,5,2,4,2,5,1,5,38,56
58704,4,5,3,5,3,4,4,3,2,3,4,4,4,4,4,0
2446,5,5,5,5,3,4,4,5,5,5,5,4,5,4,17,3
38393,2,5,2,2,4,2,4,4,5,5,4,3,4,4,0,0
92461,1,1,3,1,4,3,3,1,1,1,1,1,1,4,33,30
46590,1,2,1,3,3,1,3,3,4,5,4,1,4,3,40,55
113398,3,0,3,3,4,3,4,4,3,4,4,5,4,4,0,0
110687,2,4,2,3,5,2,5,5,3,3,5,3,5,5,0,0
33993,3,3,3,4,4,3,1,4,3,2,5,2,5,4,0,0
26854,2,1,2,3,2,2,2,2,3,4,3,3,3,2,6,8
76370,3,3,3,3,5,5,5,4,4,4,4,3,4,3,0,19
26170,3,4,3,4,4,3,4,4,3,1,4,3,4,4,21,4
71502,5,5,5,5,4,4,5,4,4,5,4,3,4,5,2,0
98071,2,2,2,2,2,4,4,3,3,4,3,5,3,5,2,0
33558,4,4,4,4,4,4,4,4,3,1,2,4,1,4,0,6
126648,3,0,3,4,4,3,3,4,2,2,5,2,2,4,0,0
5541,1,5,1,2,2,1,2,2,5,5,4,4,5,2,0,0
119914,2,4,4,4,4,4,4,2,2,2,2,3,2,2,0,0
5960,2,3,2,3,2,2,2,2,3,1,2,4,3,2,3,7
60374,5,5,5,5,3,5,5,5,5,5,5,3,5,4,42,68
58841,1,1,1,4,3,1,3,3,4,2,4,5,4,3,32,35
21279,2,4,4,4,2,2,2,2,2,4,3,2,4,2,6,1
45787,3,1,1,1,4,3,4,4,3,3,2,3,2,4,0,0
66126,2,4,4,4,1,4,3,5,5,4,2,1,5,2,18,18
79505,5,5,5,5,2,2,2,4,3,4,4,2,4,2,164,152
120040,5,5,5,5,2,5,4,4,4,4,5,4,4,5,0,0
47204,2,3,2,4,1,2,1,1,5,3,5,3,3,1,6,0
37537,4,3,3,3,4,4,4,4,1,4,3,2,2,4,24,26
90604,3,3,3,3,4,3,4,4,5,4,4,5,5,4,0,0
94869,3,3,3,3,4,4,3,3,3,3,3,2,3,3,50,48
56804,3,3,3,4,3,3,3,3,4,5,4,5,5,3,0,0
48762,5,5,5,2,5,5,5,5,3,2,5,5,5,5,0,0
77908,3,5,3,3,2,5,5,3,3,3,1,5,3,4,0,2
105308,2,5,2,3,4,5,5,3,3,2,5,4,3,3,24,42
127064,2,4,2,3,4,2,4,4,3,1,4,1,3,4,0,0
55623,2,2,3,2,4,3,4,5,5,5,5,4,5,3,0,0
94636,1,0,0,4,1,3,4,4,4,0,4,2,4,4,0,0
23303,4,4,4,4,3,4,3,4,4,4,4,4,4,3,0,0
103741,5,4,5,3,4,5,5,4,4,5,1,4,4,3,0,0
103688,3,3,1,3,3,3,1,3,2,3,3,4,2,3,0,0
54927,5,5,5,1,5,5,5,5,5,4,4,5,4,5,2,0
1216,1,2,0,3,1,3,3,4,4,0,4,2,4,2,0,0
100484,1,2,2,2,1,1,1,1,3,4,1,2,1,1,28,20
88696,2,5,2,4,5,2,5,5,5,5,5,4,4,5,0,0
115736,5,4,4,4,5,4,5,5,3,3,2,4,3,5,44,40
54220,5,3,3,3,1,2,3,5,5,5,5,1,5,4,11,0
85579,4,2,4,4,2,4,3,2,2,2,3,2,3,2,4,6
114639,1,1,1,3,1,1,1,1,5,3,5,5,4,1,0,0
65605,2,3,3,4,4,3,3,4,3,3,3,3,3,4,0,8
62920,2,2,2,2,4,4,4,4,4,5,5,3,4,4,0,0
86058,5,5,5,5,2,5,5,4,4,4,4,3,4,4,12,9
37588,2,1,1,3,5,1,5,5,1,5,3,2,3,5,59,47
7573,1,1,1,1,5,5,5,5,3,3,5,4,4,5,0,0
50494,2,3,2,1,4,2,3,3,3,2,3,5,3,4,0,1
103123,3,5,3,4,4,5,5,4,4,3,2,4,4,3,0,0
97578,2,4,4,4,3,4,3,2,2,2,2,1,2,3,0,0
48278,3,1,1,1,2,4,3,3,3,3,3,4,3,4,0,0
121483,2,4,2,3,2,2,2,2,3,3,5,5,5,2,0,1
68958,3,3,3,3,2,5,4,5,5,5,5,5,5,4,0,0
113016,1,2,1,3,3,1,3,3,1,2,4,1,3,3,19,45
99982,2,1,2,2,3,2,2,1,1,2,1,1,1,4,0,6
7339,4,4,5,4,2,4,5,4,4,4,4,4,4,4,14,0
72653,4,5,4,2,1,4,1,1,5,3,5,3,4,1,20,41
105216,2,2,2,2,2,2,2,2,4,1,4,1,3,2,0,0
20424,1,4,1,2,5,1,3,5,3,2,4,4,4,5,72,72
96740,2,2,2,2,4,4,4,4,4,4,4,4,4,5,0,0
83029,4,0,4,4,4,4,4,4,4,4,5,5,4,4,0,0
22526,3,3,3,5,5,3,3,5,1,5,1,3,3,5,0,0
16170,3,3,3,3,4,4,1,4,4,4,4,2,4,3,0,0
127097,4,3,3,3,3,4,3,3,4,2,2,1,2,3,0,0
15279,2,5,2,3,1,3,4,3,3,2,5,2,3,1,1,0
49612,4,4,4,4,5,3,3,4,4,4,4,4,4,4,1,0
46364,4,4,4,3,2,4,1,2,2,1,2,3,1,2,0,0
15150,5,1,5,3,4,5,3,4,1,2,4,1,3,4,114,116
70799,3,3,3,3,1,4,3,1,1,3,1,4,1,1,0,1
30413,2,5,5,5,3,2,3,3,1,5,3,3,4,3,0,1
65986,4,4,4,3,3,4,1,3,4,4,3,4,4,3,0,0
26722,5,1,1,1,5,5,3,5,2,4,3,1,5,5,0,0
76676,3,4,3,3,3,5,4,5,5,3,2,5,5,4,0,0
6683,3,3,3,3,5,5,5,4,4,4,4,5,4,5,23,26
114964,1,4,4,4,1,1,1,1,4,5,4,4,4,1,0,0
36775,3,2,2,2,3,3,3,3,3,4,4,3,4,3,235,236
73339,5,5,5,5,5,5,4,5,5,5,5,5,5,3,21,38
49524,4,1,1,1,3,2,2,4,4,4,4,2,4,4,4,0
52609,5,0,5,4,2,5,2,2,1,5,5,3,3,2,0,0
79345,3,1,3,2,4,3,4,4,1,3,1,1,1,4,0,8
28163,1,1,1,4,1,1,2,1,4,4,3,1,3,1,0,0
77762,4,4,4,1,2,4,2,2,5,2,4,1,2,2,1,0
57640,2,4,4,4,2,1,1,4,4,4,2,2,4,2,0,0
31167,4,4,4,4,2,2,5,5,5,5,5,5,5,2,19,19
23831,3,4,3,1,2,4,4,2,2,3,2,4,2,3,4,1
92274,1,4,4,4,1,1,1,1,2,4,2,2,4,1,0,0
56052,3,2,2,2,4,4,4,3,3,2,3,1,3,4,0,0
113600,2,2,2,2,4,5,4,5,5,4,5,5,5,3,8,0
52657,3,4,0,3,5,0,5,5,1,2,5,2,5,5,0,12
39122,3,3,3,3,2,3,3,4,4,4,3,2,4,4,0,2
85158,5,5,5,5,4,5,4,4,3,2,4,3,5,4,17,7
87630,4,4,4,5,4,4,1,4,5,3,5,3,5,4,0,0
44147,2,4,0,3,4,0,4,4,2,4,3,1,4,4,0,0
51163,1,4,1,2,2,1,4,2,3,5,4,4,4,2,48,31
124532,2,2,2,2,5,5,5,5,5,5,5,4,5,4,0,5
95122,2,2,2,3,1,2,1,1,3,3,3,3,4,1,0,0
6984,0,0,0,5,3,5,4,1,1,1,1,5,1,5,0,4
115982,4,5,2,2,5,2,5,5,5,3,5,3,4,5,74,66
73568,4,5,5,5,3,3,3,2,2,3,4,1,2,4,0,0
32572,5,4,4,4,5,5,5,5,4,4,1,1,2,5,0,1
24632,1,4,1,1,3,4,5,2,2,1,2,4,2,5,47,55
106358,2,2,2,1,3,2,1,3,4,2,5,4,5,3,63,63
128906,5,5,5,5,5,3,5,5,5,5,5,5,5,3,4,0
15178,3,1,3,4,4,3,3,4,2,5,4,4,3,4,0,0
946,4,1,1,1,2,3,3,2,2,2,4,3,2,4,15,21
114650,3,3,3,3,4,5,5,5,5,5,5,4,5,3,0,0
71719,2,3,3,3,2,3,3,2,2,2,2,1,2,4,99,92
104318,2,3,3,3,2,3,3,3,3,2,3,4,3,2,0,0
100272,4,4,4,4,5,5,5,5,4,3,4,5,5,5,0,0
36697,2,4,2,4,3,4,5,4,4,2,4,5,4,4,0,15
103279,2,2,2,2,2,2,2,2,2,5,2,3,3,2,5,0
31465,4,4,4,4,5,5,5,5,3,2,5,2,2,5,0,0
120583,3,4,5,4,3,4,3,3,4,4,3,4,4,3,9,0
127912,2,5,2,4,4,2,4,4,1,4,4,2,3,4,1,0
1599,3,1,3,4,4,3,4,4,4,5,3,4,3,4,0,1
84243,3,4,3,1,4,3,4,4,4,5,5,4,5,4,44,48
31135,3,3,4,3,1,4,4,4,4,3,4,2,4,1,17,30
100028,1,1,1,3,5,1,3,5,4,5,5,4,5,5,1,0
65259,5,4,5,1,5,5,5,5,4,4,4,5,5,5,0,0
45736,3,4,3,3,2,3,2,2,1,4,4,2,3,2,122,125
82987,3,3,3,3,4,4,4,4,3,5,5,3,4,4,64,43
1877,3,3,3,4,5,3,4,2,2,3,2,2,2,3,0,13
20994,5,5,5,5,5,5,5,5,4,3,4,1,4,5,10,6
112742,3,3,3,3,1,3,1,1,1,5,3,1,4,1,38,20
104836,2,2,2,2,3,2,3,5,5,5,5,1,5,4,102,116
112939,4,3,4,3,3,4,1,3,3,2,2,3,3,3,55,55
26271,1,5,5,5,1,1,1,1,2,4,3,2,3,1,0,0
46410,1,1,1,1,1,2,5,5,5,5,5,4,5,1,38,89
98532,3,3,2,1,3,2,4,4,4,2,4,4,4,1,9,1
123162,2,2,5,2,5,5,5,5,3,3,5,4,5,5,21,27
49987,4,0,4,4,4,3,3,3,4,3,4,3,2,3,155,153
13457,3,3,3,4,5,3,3,1,1,3,1,2,1,2,20,7
62772,1,4,4,4,1,1,1,2,1,2,1,1,3,1,0,6
8487,2,2,5,2,2,4,5,3,3,3,3,4,3,4,0,4
20428,3,5,3,5,2,4,1,3,3,3,3,3,3,5,0,12
17069,5,1,5,1,5,5,5,5,3,5,1,4,2,5,0,0
106901,2,4,1,5,2,3,5,5,5,1,5,5,5,1,13,2
29982,3,3,3,3,2,2,2,5,5,5,4,5,5,2,0,0
36849,3,2,2,2,3,3,4,3,3,3,3,4,3,3,21,14
51902,1,1,2,1,5,4,5,5,2,1,2,3,4,5,0,0
33488,1,4,2,4,1,4,4,1,1,1,1,4,1,1,0,0
45088,4,3,3,3,2,2,2,4,4,4,4,2,4,4,6,5
102574,4,4,4,4,5,5,4,5,5,5,5,5,5,4,0,0
19203,3,2,3,2,4,3,4,4,1,1,1,2,2,4,0,10
113435,4,0,4,1,5,4,2,5,4,5,4,3,4,5,26,11
123586,2,4,3,1,2,3,4,2,2,3,3,1,2,2,0,3
8019,4,2,4,3,1,4,1,1,5,4,5,5,4,1,0,0
101848,4,4,4,4,3,4,3,3,3,5,5,5,4,3,0,0
126127,1,1,1,1,3,5,5,5,5,5,5,3,5,3,0,2
51134,1,4,0,2,1,0,1,1,5,1,1,3,4,1,45,48
97431,3,3,3,3,3,4,4,4,4,4,4,5,4,5,16,0
49363,4,5,5,5,4,4,4,4,1,2,4,1,4,4,0,0
30568,1,1,1,1,1,2,2,4,4,4,4,3,4,1,57,70
3201,3,5,3,1,4,3,4,4,3,2,4,3,4,4,0,0
28058,1,1,1,1,2,2,2,3,1,3,3,2,4,2,3,0
69370,2,2,2,2,5,4,4,4,4,4,4,5,4,5,0,0
75332,2,2,2,3,2,5,5,2,2,4,3,5,3,5,0,7
116884,2,1,2,2,2,4,5,4,4,4,4,4,4,5,0,0
70606,4,4,4,3,4,4,4,4,2,1,2,4,1,4,0,0
120862,3,3,3,2,2,3,1,2,4,5,4,3,4,2,0,8
39545,4,4,4,1,4,2,2,5,1,5,2,2,2,2,131,117
96892,1,4,1,2,5,5,5,3,3,1,3,4,3,5,24,30
65257,3,3,3,3,3,3,3,3,2,1,3,2,3,3,0,0
22714,3,4,3,4,2,4,5,4,4,3,2,3,4,3,0,0
126047,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0
85993,2,2,2,3,5,2,5,5,4,2,4,3,4,5,10,16
93585,2,5,2,3,1,2,1,1,4,3,5,5,4,1,0,0
72000,2,4,2,4,4,4,5,3,3,2,3,3,3,4,31,69
128471,2,5,2,1,2,2,2,2,3,2,4,4,5,2,0,0
40380,1,2,2,3,2,2,3,2,2,2,3,3,4,2,0,0
53801,5,1,1,1,1,5,3,5,5,5,5,1,5,3,17,4
777,0,0,0,5,4,5,4,3,3,3,3,5,3,4,0,0
36520,0,5,0,5,3,0,3,3,2,4,1,4,3,3,76,69
26096,3,5,3,3,2,3,2,2,2,2,5,1,1,2,0,0
43099,3,4,3,2,3,4,4,2,2,3,2,5,2,3,1,19
61402,1,4,0,3,1,0,1,1,5,3,5,3,4,1,5,10
79074,1,3,3,3,4,4,3,1,1,1,1,4,1,3,11,0
110545,1,5,5,5,1,1,1,1,2,5,3,3,4,1,15,10
90258,2,5,2,4,4,3,5,1,1,2,1,4,1,5,0,0
67721,4,3,3,3,4,3,4,4,1,4,4,1,3,4,0,0
11817,2,2,2,3,2,2,2,2,4,5,5,3,5,2,3,8
111752,4,2,4,4,5,5,5,5,5,5,5,3,5,4,0,11
57195,3,3,5,3,5,4,5,4,4,4,4,5,4,4,0,2
125030,3,4,0,3,4,0,4,4,3,4,4,3,5,4,6,44
30549,4,3,3,3,1,3,1,1,2,4,3,4,2,1,5,12
10444,5,5,5,5,5,5,5,3,5,4,5,5,3,5,66,139
90189,3,3,4,3,1,4,3,5,5,4,5,4,5,1,1,2
497,1,1,1,1,2,5,5,4,4,4,5,5,4,3,9,0
53243,4,2,2,2,4,4,5,4,2,4,1,1,2,4,4,1
119177,2,2,2,2,4,4,4,5,5,5,5,5,5,3,25,37
113844,1,3,3,3,1,1,1,1,2,2,2,2,3,1,39,12
119209,1,3,2,3,3,2,3,3,1,2,4,1,3,3,0,0
84750,1,1,1,1,2,1,2,2,3,3,5,5,4,2,0,0
68986,0,5,0,2,5,5,5,5,3,5,4,5,5,5,0,0
49659,5,0,5,2,2,5,2,2,2,5,4,3,5,2,0,0
40221,2,5,5,5,2,2,2,2,4,5,3,4,4,2,0,0
22193,3,3,3,3,1,1,3,4,4,5,4,4,4,2,3,0
66990,1,1,2,1,5,5,4,4,4,4,4,4,4,5,0,6
1846,5,5,5,2,5,5,5,5,5,5,5,5,5,5,13,1
26586,2,2,2,2,4,4,4,4,2,5,2,2,4,4,0,0
27333,1,1,1,1,4,4,4,4,3,5,2,4,1,4,0,17
81744,1,5,5,5,1,2,1,1,3,2,3,2,3,1,2,0
33503,3,2,2,2,3,3,3,3,2,4,3,1,4,3,0,0
33989,1,4,4,4,1,1,1,1,4,4,4,2,4,1,28,2
6415,1,5,1,4,1,1,1,1,2,3,4,3,3,1,0,0
116290,2,4,2,2,1,2,1,1,4,2,2,1,3,1,5,0
43145,2,4,2,3,1,2,1,1,2,5,3,1,3,1,0,0
63412,2,5,2,4,3,2,3,3,2,4,2,2,2,3,0,1
106920,3,3,3,3,1,1,3,5,5,4,5,1,5,1,24,7
37836,2,3,3,3,2,5,2,2,2,2,2,2,2,5,42,24
7279,2,0,0,1,0,3,2,4,2,5,5,2,5,2,114,155
9973,1,1,4,3,5,4,5,5,2,3,4,3,4,5,0,0
29465,3,4,3,4,4,3,4,4,1,4,4,3,4,4,5,11
77456,4,0,4,3,3,4,2,3,4,2,4,3,5,3,0,0
42607,1,2,2,2,4,4,3,1,1,1,1,3,1,3,0,0
78316,5,5,5,5,5,5,5,5,4,4,5,5,5,5,0,0
36718,3,2,2,2,3,3,1,3,2,4,3,1,3,3,23,20
74539,2,3,3,3,2,2,2,2,2,2,3,1,2,2,20,11
84880,2,4,2,3,4,2,4,4,5,4,3,4,4,4,0,0
31503,2,4,4,4,2,2,2,2,4,2,3,2,2,2,16,40
84648,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0
105682,1,1,1,1,4,4,5,3,3,4,3,4,3,4,103,118
44792,3,2,3,2,4,3,2,4,4,3,4,2,4,2,0,29
72583,5,0,5,3,1,5,1,1,2,4,5,4,5,1,0,0
65997,4,5,5,2,3,4,2,3,5,4,5,3,5,3,0,9
116984,1,1,1,1,4,5,5,5,5,5,5,3,5,4,0,0
27552,3,4,3,3,1,3,2,1,5,5,4,3,4,1,0,0
48498,3,3,3,3,5,2,1,5,5,5,5,1,5,2,0,0
40939,3,3,3,3,1,3,1,1,4,2,4,1,4,1,14,27
63108,1,3,1,3,3,1,3,3,1,2,4,4,4,3,0,0
55664,1,1,1,1,5,5,5,5,3,4,5,4,4,5,42,74
109593,3,3,3,3,5,3,5,5,3,4,3,1,2,5,4,9
85168,2,1,1,1,2,3,2,2,1,3,1,3,1,2,2,14
54378,4,3,3,3,4,4,4,4,3,4,1,1,2,4,36,34
35195,4,4,4,4,4,4,4,4,1,1,1,1,5,4,78,48
66429,4,4,2,4,5,5,5,5,5,3,5,3,4,5,0,20
25525,4,5,4,1,5,4,5,5,3,2,4,5,5,5,2,3
57071,3,3,3,3,5,3,5,4,4,4,4,3,4,3,0,0
111106,1,2,2,2,1,1,1,1,3,4,4,3,3,1,0,0
8455,2,2,2,4,1,2,1,1,4,5,5,5,4,1,0,0
112716,3,3,3,4,1,3,1,1,5,3,2,1,2,1,46,39
18452,4,0,4,1,5,4,5,5,5,2,3,2,1,5,0,0
16137,2,2,2,2,2,2,2,2,1,4,3,3,3,2,0,17
95953,2,2,2,4,1,2,1,1,3,4,5,3,4,1,1,0
36996,4,1,1,1,4,4,4,2,1,1,1,4,3,4,155,151
8147,1,3,3,3,1,2,4,1,1,3,3,1,4,1,0,23
102844,1,4,4,4,4,4,4,1,1,1,1,4,1,3,9,0
73829,4,5,4,3,5,4,5,5,4,5,4,4,4,5,0,6
101589,1,2,2,2,4,4,3,1,1,1,1,2,1,3,15,15
13144,2,4,2,1,1,2,1,1,1,1,2,4,1,1,0,8
25609,2,0,3,3,3,3,4,3,1,1,1,3,1,3,26,18
24235,1,2,2,2,2,1,2,4,4,4,1,3,4,3,96,79
33082,1,5,1,2,1,4,4,1,1,1,1,4,1,1,0,0
41972,1,5,1,1,3,1,3,3,5,2,4,3,5,3,0,0
99963,2,2,2,2,4,5,4,4,4,4,4,4,4,5,32,10
104675,3,5,3,3,2,3,2,2,5,3,5,4,5,2,0,0
58452,2,2,2,3,5,2,5,5,1,3,2,3,3,5,0,0
13255,1,3,3,3,4,3,3,1,1,1,1,1,1,3,0,0
17047,1,1,1,1,3,4,4,4,4,4,4,3,4,4,0,7
88248,1,1,1,1,3,4,5,3,3,4,3,5,3,5,0,0
20062,2,5,2,1,5,2,1,5,3,5,4,4,5,5,0,0
113655,4,4,4,4,2,4,2,2,5,2,4,4,5,2,0,0
3513,5,5,5,5,5,5,5,4,4,4,4,3,4,4,24,22
14376,3,0,3,3,5,3,4,4,4,3,4,3,4,5,0,0
105252,2,2,2,2,4,5,5,5,5,5,5,3,5,3,0,0
91963,2,4,2,1,2,2,4,2,3,2,4,5,5,2,0,20
126075,3,3,1,3,4,4,5,4,4,4,4,5,4,3,0,0
110321,3,1,3,3,2,4,5,5,5,5,5,3,5,5,0,0
34400,4,3,3,3,4,4,4,4,1,2,3,1,1,4,0,0
65206,3,3,3,3,4,4,5,5,5,5,5,3,5,3,0,0
18564,3,2,2,2,3,3,3,3,3,1,3,1,4,3,0,0
124117,3,3,3,3,5,5,5,5,5,2,4,5,4,5,0,0
67134,3,2,2,1,4,2,4,4,5,2,4,4,4,4,0,1
52426,3,4,3,3,1,3,1,1,5,2,1,1,2,1,16,17
54108,4,4,4,4,3,4,5,5,5,5,5,4,5,4,5,2
67174,3,4,3,5,3,1,1,3,3,3,3,5,3,3,55,60
1354,1,0,0,4,4,3,3,3,3,0,3,2,3,3,0,0
125459,3,3,3,3,3,5,5,4,4,4,4,4,4,4,0,0
109237,3,3,3,4,2,3,3,2,1,2,2,3,3,2,33,31
113167,0,0,0,2,2,5,5,4,4,4,4,3,4,2,6,7
26031,2,3,4,5,4,4,4,4,5,4,1,5,2,4,3,2
61181,1,1,1,1,5,5,5,5,3,3,5,3,4,5,0,0
58319,3,3,3,3,5,3,5,5,1,5,2,2,4,5,35,17
82114,2,5,2,5,1,2,1,1,4,3,4,4,5,1,0,0
30464,4,1,1,1,4,4,4,4,2,5,4,5,3,4,27,19
128024,1,1,1,1,3,5,4,5,5,5,5,4,5,5,0,13
84345,5,5,5,5,4,4,4,4,4,4,4,5,4,3,17,49
60416,5,5,5,5,5,4,4,4,4,4,4,5,4,5,0,0
122005,2,2,2,2,3,4,4,3,3,4,5,3,3,4,18,23
50833,2,4,2,3,5,2,5,5,5,2,5,5,4,5,46,46
68621,5,5,5,5,3,4,4,3,3,4,3,5,3,4,0,0
72811,2,2,2,2,5,4,4,3,3,4,3,5,3,3,0,0
125845,4,4,4,4,5,4,5,5,5,5,5,5,5,3,0,1
31028,4,5,4,4,5,5,4,4,4,4,4,4,4,4,0,0
95249,2,3,0,1,0,5,5,3,4,2,3,5,4,5,158,147
114708,0,0,0,3,3,5,5,2,2,5,5,4,2,4,0,6
94362,5,5,5,5,2,4,5,5,5,5,5,3,5,4,1,6
7745,1,1,1,1,5,4,4,5,5,5,5,5,5,4,0,0
117328,1,4,4,4,1,1,4,1,4,1,3,1,3,1,43,28
19995,3,0,3,3,2,3,2,2,4,4,1,5,1,2,96,102
121091,4,1,1,1,4,4,4,4,4,2,4,1,3,4,0,16
3753,0,4,0,4,1,0,3,1,4,3,5,5,5,1,0,0
54736,2,4,2,1,5,5,4,2,2,2,2,5,2,5,19,12
50884,2,3,2,3,4,2,4,4,1,5,4,3,3,4,0,25
60867,2,5,5,5,5,3,3,2,2,3,2,1,2,4,12,7
106564,4,5,5,3,4,5,4,4,2,5,3,2,4,4,0,17
90608,3,3,3,5,5,3,2,5,5,3,4,5,4,5,18,7
33608,2,2,2,2,2,1,2,2,1,2,2,1,3,2,16,19
113225,4,4,4,4,1,4,5,1,4,2,5,5,4,1,0,0
97439,1,5,1,3,2,1,2,2,1,2,3,3,4,2,17,17
3766,2,3,2,5,3,2,3,3,1,3,4,5,5,3,7,8
112330,2,2,1,2,5,4,5,2,2,2,2,3,2,3,15,8
84630,3,4,3,2,2,4,4,5,5,3,5,5,5,3,0,0
71661,2,3,2,4,2,4,1,3,3,2,3,5,3,1,5,0
43865,4,4,5,2,4,5,4,4,1,3,3,3,5,4,0,0
80130,1,1,1,1,4,4,4,3,3,5,4,4,4,4,0,23
2030,3,2,2,4,4,2,4,4,1,5,3,2,4,4,0,0
83762,5,5,5,5,4,4,4,4,4,4,4,4,4,5,0,5
65370,3,1,3,3,2,3,2,2,3,2,3,4,4,2,0,0
15418,5,5,5,5,5,2,2,3,3,3,3,3,3,2,0,0
121606,1,4,1,4,2,1,5,2,4,3,4,3,5,2,10,65
11922,1,4,1,2,1,1,1,1,5,2,5,5,5,1,0,0
13437,4,4,4,4,5,4,2,4,4,4,4,4,4,1,0,0
5639,2,2,2,1,1,2,1,1,4,5,5,5,4,1,0,3
115010,2,2,2,2,2,4,5,5,5,5,5,4,5,5,11,0
1623,5,5,5,5,3,4,5,5,5,5,5,3,5,4,0,0
81493,2,3,5,4,2,4,4,5,5,5,5,1,5,1,0,0
52944,2,2,2,3,5,2,5,5,4,4,1,3,3,5,35,16
19907,2,2,2,2,5,4,3,2,2,2,2,4,2,2,9,15
126622,2,5,3,5,1,4,3,2,2,2,2,4,2,3,0,2
20799,4,2,5,2,5,4,4,4,4,4,4,1,4,4,0,0
71649,2,5,2,3,4,2,4,4,3,3,5,4,5,4,6,0
24226,4,4,4,4,4,4,4,4,2,3,2,3,4,4,0,0
110924,3,3,3,5,5,1,3,3,3,3,3,3,3,2,0,0
93332,0,4,0,2,1,0,5,1,3,3,4,5,5,1,0,0
111781,3,3,3,3,5,3,5,5,4,1,2,3,4,5,0,0
101064,5,5,5,4,4,5,4,4,1,5,1,1,2,4,5,0
6430,1,5,1,4,1,1,1,1,5,4,5,1,1,1,56,49
4690,3,4,3,1,1,3,1,1,4,2,5,4,4,1,0,0
87357,3,2,3,3,3,3,3,3,4,4,3,3,2,3,36,33
124466,1,5,1,2,3,1,3,3,4,2,4,3,5,3,0,9
43388,4,5,4,3,4,4,4,1,1,4,1,5,1,4,0,0
128027,2,2,2,2,5,5,4,4,4,4,4,3,4,4,40,20
50780,2,4,2,1,5,5,5,2,2,2,2,3,2,5,0,0
29472,2,2,2,3,3,2,3,3,2,1,3,3,3,3,0,0
2887,4,2,4,2,2,4,2,2,1,3,2,2,2,2,0,0
53409,5,5,2,5,5,5,5,5,2,3,5,5,4,5,189,191
25474,2,2,2,2,4,3,3,5,5,5,5,5,5,1,0,0
106958,5,0,5,3,2,5,2,2,4,4,4,4,4,2,31,39
105881,3,3,3,3,2,5,4,4,4,5,4,3,4,4,2,0
71151,4,4,4,4,4,4,5,4,4,5,4,4,4,3,7,0
101309,4,4,4,4,5,5,5,5,5,4,4,4,5,5,44,42
21694,3,4,3,3,4,3,4,4,3,3,4,4,5,4,0,6
83814,2,3,2,3,3,2,3,3,1,5,3,3,3,3,0,0
69548,1,1,1,1,4,4,4,4,2,3,4,4,5,4,14,5
60344,2,1,2,3,2,2,2,2,4,5,3,2,4,2,0,1
79325,2,1,2,2,4,4,5,5,5,5,5,5,5,3,0,1
33230,3,1,4,1,3,3,3,3,4,4,4,1,2,3,2,4
98131,3,5,3,3,3,4,4,4,4,3,4,3,4,4,12,0
129505,2,2,2,3,1,2,1,1,4,2,5,3,5,1,0,0
